artistName	trackName	y	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	uri	track_href	analysis_url	duration_ms	time_signature	year	popularity	explicit
The Notorious B.I.G.	Juicy - 2005 Remaster	0	0.889	0.816	9	-4.67	1	0.247	0.472	0.0	0.204	0.777	96.056	audio_features	5ByAIlEEnxYdvpnezg7HTX	spotify:track:5ByAIlEEnxYdvpnezg7HTX	https://api.spotify.com/v1/tracks/5ByAIlEEnxYdvpnezg7HTX	https://api.spotify.com/v1/audio-analysis/5ByAIlEEnxYdvpnezg7HTX	302693	4	1994	77	1
The Notorious B.I.G.	Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster	0	0.833	0.628	2	-7.041	1	0.141	0.0949	1.6e-06	0.282	0.645	106.328	audio_features	4GIsskMpViPkt0uzPJTJSp	spotify:track:4GIsskMpViPkt0uzPJTJSp	https://api.spotify.com/v1/tracks/4GIsskMpViPkt0uzPJTJSp	https://api.spotify.com/v1/audio-analysis/4GIsskMpViPkt0uzPJTJSp	286187	4	2005	68	1
The Notorious B.I.G.	Sky's the Limit (feat. 112) - 2014 Remaster	0	0.637	0.66	0	-4.792	1	0.162	0.217	0.0	0.09	0.503	90.876	audio_features	0xdYzkbBBfTevSyOJqWUSX	spotify:track:0xdYzkbBBfTevSyOJqWUSX	https://api.spotify.com/v1/tracks/0xdYzkbBBfTevSyOJqWUSX	https://api.spotify.com/v1/audio-analysis/0xdYzkbBBfTevSyOJqWUSX	329427	4	1997	62	1
The Notorious B.I.G.	Unbelievable - 2005 Remaster	0	0.769	0.791	6	-7.679	0	0.261	0.179	0.000642	0.258	0.768	182.949	audio_features	4heC6SnTBxTZZDef4AIBOk	spotify:track:4heC6SnTBxTZZDef4AIBOk	https://api.spotify.com/v1/tracks/4heC6SnTBxTZZDef4AIBOk	https://api.spotify.com/v1/audio-analysis/4heC6SnTBxTZZDef4AIBOk	223707	4	1994	53	1
The Notorious B.I.G.	Who Shot Ya? - 2005 Remaster	0	0.828	0.686	11	-5.689	0	0.218	0.273	0.0	0.524	0.617	91.713	audio_features	2KFg8kjYy0rYjWsXGhEQHN	spotify:track:2KFg8kjYy0rYjWsXGhEQHN	https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN	https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN	319373	4	1994	68	1
The O'Jays	I Love Music	0	0.643	0.838	0	-8.063	0	0.0456	0.0523	6.18e-05	0.328	0.923	127.61	audio_features	222TScMmzaZ0IdkvbLoin2	spotify:track:222TScMmzaZ0IdkvbLoin2	https://api.spotify.com/v1/tracks/222TScMmzaZ0IdkvbLoin2	https://api.spotify.com/v1/audio-analysis/222TScMmzaZ0IdkvbLoin2	413067	4	1975	53	0
The OneUps	Mii Channel (Nintendo Wii)	0	0.767	0.0786	9	-16.146	1	0.0557	0.66	0.00598	0.147	0.515	110.927	audio_features	6H39b94eclXrDQMVrK8bWl	spotify:track:6H39b94eclXrDQMVrK8bWl	https://api.spotify.com/v1/tracks/6H39b94eclXrDQMVrK8bWl	https://api.spotify.com/v1/audio-analysis/6H39b94eclXrDQMVrK8bWl	148493	5	2008	46	0
The Red Jumpsuit Apparatus	Cat And Mouse	0	0.466	0.653	0	-4.583	1	0.0298	0.0157	0.0	0.263	0.205	143.034	audio_features	4aZirFFDJlUUuvhpjY5cAH	spotify:track:4aZirFFDJlUUuvhpjY5cAH	https://api.spotify.com/v1/tracks/4aZirFFDJlUUuvhpjY5cAH	https://api.spotify.com/v1/audio-analysis/4aZirFFDJlUUuvhpjY5cAH	208907	3	2006	54	0
The Rolling Stones	Shine A Light	0	0.365	0.839	0	-5.148	1	0.0691	0.522	0.000469	0.292	0.575	81.772	audio_features	1iii3DosaivkmvUDmhZhCP	spotify:track:1iii3DosaivkmvUDmhZhCP	https://api.spotify.com/v1/tracks/1iii3DosaivkmvUDmhZhCP	https://api.spotify.com/v1/audio-analysis/1iii3DosaivkmvUDmhZhCP	256827	4	1972	56	0
The S.O.S Band	Take Your Time (Do It Right)	0	0.863	0.538	4	-13.924	0	0.0545	0.0129	0.0188	0.0877	0.877	118.931	audio_features	4ctf7oL8fFRPvBstJCTYWu	spotify:track:4ctf7oL8fFRPvBstJCTYWu	https://api.spotify.com/v1/tracks/4ctf7oL8fFRPvBstJCTYWu	https://api.spotify.com/v1/audio-analysis/4ctf7oL8fFRPvBstJCTYWu	460800	4	2019	56	0
The Script	If You Could See Me Now	0	0.514	0.758	0	-6.864	1	0.074	0.00569	0.0	0.145	0.35	99.89	audio_features	4VTL9bM6qaSTsYGVianqzr	spotify:track:4VTL9bM6qaSTsYGVianqzr	https://api.spotify.com/v1/tracks/4VTL9bM6qaSTsYGVianqzr	https://api.spotify.com/v1/audio-analysis/4VTL9bM6qaSTsYGVianqzr	219547	4	2012	47	1
The Smashing Pumpkins	1979	0	0.767	0.787	3	-9.897	1	0.0331	0.0163	0.583	0.0513	0.964	126.879	audio_features	5QLHGv0DfpeXLNFo7SFEy1	spotify:track:5QLHGv0DfpeXLNFo7SFEy1	https://api.spotify.com/v1/tracks/5QLHGv0DfpeXLNFo7SFEy1	https://api.spotify.com/v1/audio-analysis/5QLHGv0DfpeXLNFo7SFEy1	266200	4	1995	77	0
The Smashing Pumpkins	Bury Me - Remastered 2011	0	0.448	0.883	0	-6.943	0	0.0444	5.23e-05	0.712	0.29	0.226	111.227	audio_features	2FjpNlxgvURWV3x1XdcPzy	spotify:track:2FjpNlxgvURWV3x1XdcPzy	https://api.spotify.com/v1/tracks/2FjpNlxgvURWV3x1XdcPzy	https://api.spotify.com/v1/audio-analysis/2FjpNlxgvURWV3x1XdcPzy	286093	4	1991	36	0
The Smashing Pumpkins	Cherub Rock - Remastered 2011	0	0.382	0.867	9	-7.426	1	0.0399	5.91e-06	0.581	0.196	0.453	87.309	audio_features	3ow0TQVttXQF8rLckmXgRx	spotify:track:3ow0TQVttXQF8rLckmXgRx	https://api.spotify.com/v1/tracks/3ow0TQVttXQF8rLckmXgRx	https://api.spotify.com/v1/audio-analysis/3ow0TQVttXQF8rLckmXgRx	298253	4	1993	65	0
The Smashing Pumpkins	Quiet - Remastered	0	0.417	0.84	4	-7.861	1	0.032	1.22e-05	0.58	0.278	0.255	98.649	audio_features	5h9qCxrIrS7atH6OEglH8X	spotify:track:5h9qCxrIrS7atH6OEglH8X	https://api.spotify.com/v1/tracks/5h9qCxrIrS7atH6OEglH8X	https://api.spotify.com/v1/audio-analysis/5h9qCxrIrS7atH6OEglH8X	222726	4	1993	46	0
The Smashing Pumpkins	Silverfuck - Remastered	0	0.294	0.46	2	-11.808	1	0.0519	0.00366	0.801	0.084	0.0373	126.717	audio_features	6qzPIHZ3iujtOYjNkA5CL3	spotify:track:6qzPIHZ3iujtOYjNkA5CL3	https://api.spotify.com/v1/tracks/6qzPIHZ3iujtOYjNkA5CL3	https://api.spotify.com/v1/audio-analysis/6qzPIHZ3iujtOYjNkA5CL3	522653	4	1993	42	1
The Smashing Pumpkins	Soma - Remastered	0	0.291	0.281	7	-11.798	1	0.0324	0.0241	0.83	0.115	0.0981	134.683	audio_features	1EGa3uFmvkGChrZeIKxGwB	spotify:track:1EGa3uFmvkGChrZeIKxGwB	https://api.spotify.com/v1/tracks/1EGa3uFmvkGChrZeIKxGwB	https://api.spotify.com/v1/audio-analysis/1EGa3uFmvkGChrZeIKxGwB	398240	4	1993	47	0
The Smashing Pumpkins	Today - Remastered	0	0.456	0.826	8	-7.611	1	0.0268	3.35e-05	0.57	0.0548	0.415	82.539	audio_features	0u5aO1GYsIhAWCPuXdwnak	spotify:track:0u5aO1GYsIhAWCPuXdwnak	https://api.spotify.com/v1/tracks/0u5aO1GYsIhAWCPuXdwnak	https://api.spotify.com/v1/audio-analysis/0u5aO1GYsIhAWCPuXdwnak	201173	4	1993	64	0
The Sounds Of Garth Brooks	Friends In Low Places	0	0.641	0.532	9	-7.252	1	0.0256	0.0135	1.1e-06	0.111	0.529	110.864	audio_features	7cyBw7bpAOYhzyNv7yqW6y	spotify:track:7cyBw7bpAOYhzyNv7yqW6y	https://api.spotify.com/v1/tracks/7cyBw7bpAOYhzyNv7yqW6y	https://api.spotify.com/v1/audio-analysis/7cyBw7bpAOYhzyNv7yqW6y	231360	4	2007	38	0
The Story So Far	Clairvoyant	0	0.387	0.352	8	-6.864	1	0.027	0.859	0.0	0.135	0.137	86.168	audio_features	0nMOZnZA4GnipZXswSmCS6	spotify:track:0nMOZnZA4GnipZXswSmCS6	https://api.spotify.com/v1/tracks/0nMOZnZA4GnipZXswSmCS6	https://api.spotify.com/v1/audio-analysis/0nMOZnZA4GnipZXswSmCS6	181029	4	2013	62	0
The Story So Far	Empty Space	0	0.493	0.931	10	-3.651	0	0.0478	5.27e-05	0.0	0.272	0.593	104.52	audio_features	7qTYjaaLpEOQzrgqtQ3py2	spotify:track:7qTYjaaLpEOQzrgqtQ3py2	https://api.spotify.com/v1/tracks/7qTYjaaLpEOQzrgqtQ3py2	https://api.spotify.com/v1/audio-analysis/7qTYjaaLpEOQzrgqtQ3py2	149937	4	2013	53	0
The Strokes	Is This It	0	0.667	0.692	5	-8.361	1	0.0285	0.147	3.75e-05	0.349	0.846	96.021	audio_features	0jBE7Fn78EAvmIs3dCd6GO	spotify:track:0jBE7Fn78EAvmIs3dCd6GO	https://api.spotify.com/v1/tracks/0jBE7Fn78EAvmIs3dCd6GO	https://api.spotify.com/v1/audio-analysis/0jBE7Fn78EAvmIs3dCd6GO	151333	4	2001	56	0
The Strokes	Tap Out	0	0.737	0.745	9	-5.944	1	0.0351	0.0176	0.381	0.306	0.629	115.989	audio_features	2ThdB23G9Rgf1ExndFGEEg	spotify:track:2ThdB23G9Rgf1ExndFGEEg	https://api.spotify.com/v1/tracks/2ThdB23G9Rgf1ExndFGEEg	https://api.spotify.com/v1/audio-analysis/2ThdB23G9Rgf1ExndFGEEg	222360	4	2013	55	0
The Sugarhill Gang	Rapper's Delight	0	0.9	0.845	11	-7.306	0	0.257	0.465	0.0	0.0724	0.914	111.187	audio_features	0FWhGmPVxLI6jOVF0wjALa	spotify:track:0FWhGmPVxLI6jOVF0wjALa	https://api.spotify.com/v1/tracks/0FWhGmPVxLI6jOVF0wjALa	https://api.spotify.com/v1/audio-analysis/0FWhGmPVxLI6jOVF0wjALa	427360	4	2005	55	0
The Weeknd	High For This	0	0.465	0.403	11	-8.895	0	0.0755	0.744	0.000667	0.0777	0.0687	74.95	audio_features	5fohLPNqO6TqwrZ7BoUWUT	spotify:track:5fohLPNqO6TqwrZ7BoUWUT	https://api.spotify.com/v1/tracks/5fohLPNqO6TqwrZ7BoUWUT	https://api.spotify.com/v1/audio-analysis/5fohLPNqO6TqwrZ7BoUWUT	247227	4	2012	70	0
The Weeknd	Shameless	0	0.603	0.563	6	-8.313	1	0.027	0.147	0.0	0.109	0.234	100.06	audio_features	6C6fHTuFUxVtJpBOOaMvJr	spotify:track:6C6fHTuFUxVtJpBOOaMvJr	https://api.spotify.com/v1/tracks/6C6fHTuFUxVtJpBOOaMvJr	https://api.spotify.com/v1/audio-analysis/6C6fHTuFUxVtJpBOOaMvJr	253507	4	2015	68	1
The Weeknd	Starboy	0	0.679	0.587	7	-7.015	1	0.276	0.141	6.35e-06	0.137	0.486	186.003	audio_features	7MXVkk9YMctZqd1Srtv4MB	spotify:track:7MXVkk9YMctZqd1Srtv4MB	https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB	https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB	230453	4	2016	84	1
The Weeknd	The Hills	0	0.585	0.564	0	-7.063	0	0.0515	0.0671	0.0	0.135	0.137	113.003	audio_features	7fBv7CLKzipRk6EC6TWHOB	spotify:track:7fBv7CLKzipRk6EC6TWHOB	https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB	https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB	242253	4	2015	85	1
The Weeknd	Wicked Games	0	0.658	0.591	9	-5.197	1	0.0309	0.00959	5.27e-06	0.325	0.326	114.078	audio_features	6VwBbL8CzPiC4QV66ay7oR	spotify:track:6VwBbL8CzPiC4QV66ay7oR	https://api.spotify.com/v1/tracks/6VwBbL8CzPiC4QV66ay7oR	https://api.spotify.com/v1/audio-analysis/6VwBbL8CzPiC4QV66ay7oR	323747	4	2012	75	1
The Williams Brothers	Still Here	0	0.649	0.536	7	-7.654	0	0.0408	0.167	0.0	0.118	0.746	70.728	audio_features	1ydxYaHlMEYo1feVlETI4f	spotify:track:1ydxYaHlMEYo1feVlETI4f	https://api.spotify.com/v1/tracks/1ydxYaHlMEYo1feVlETI4f	https://api.spotify.com/v1/audio-analysis/1ydxYaHlMEYo1feVlETI4f	322453	4	1999	43	0
The Winans	Restoration	0	0.7	0.584	1	-11.47	1	0.0563	0.302	0.0	0.568	0.864	97.758	audio_features	2kHjCoPgUYLsPQcxgD4Xv7	spotify:track:2kHjCoPgUYLsPQcxgD4Xv7	https://api.spotify.com/v1/tracks/2kHjCoPgUYLsPQcxgD4Xv7	https://api.spotify.com/v1/audio-analysis/2kHjCoPgUYLsPQcxgD4Xv7	281693	4	1995	23	0
The Wombats	Give Me a Try	0	0.623	0.922	1	-3.013	1	0.0534	0.000815	0.0	0.069	0.681	135.976	audio_features	0gohFCf3LlExQw41BfajZg	spotify:track:0gohFCf3LlExQw41BfajZg	https://api.spotify.com/v1/tracks/0gohFCf3LlExQw41BfajZg	https://api.spotify.com/v1/audio-analysis/0gohFCf3LlExQw41BfajZg	228471	4	2015	46	0
The Wonder Years	Washington Square Park	0	0.691	0.534	5	-7.73	1	0.0572	0.333	0.0	0.0952	0.456	135.046	audio_features	3Q8k2eYPbEXACBVkCkeFWU	spotify:track:3Q8k2eYPbEXACBVkCkeFWU	https://api.spotify.com/v1/tracks/3Q8k2eYPbEXACBVkCkeFWU	https://api.spotify.com/v1/audio-analysis/3Q8k2eYPbEXACBVkCkeFWU	247387	4	2020	37	0
The-Dream	Cedes Benz (Queen & Slim Version)	0	0.687	0.52	7	-7.748	0	0.0425	0.356	1.35e-06	0.113	0.0659	127.141	audio_features	2WJEPEgRGIpwRUpKbdbN1r	spotify:track:2WJEPEgRGIpwRUpKbdbN1r	https://api.spotify.com/v1/tracks/2WJEPEgRGIpwRUpKbdbN1r	https://api.spotify.com/v1/audio-analysis/2WJEPEgRGIpwRUpKbdbN1r	229285	4	2019	46	1
Theo Katzman	As the Romans Do	0	0.652	0.721	1	-5.556	1	0.0991	0.00433	0.00102	0.158	0.88	80.523	audio_features	6masl3fd3MKQztDcXbsxzL	spotify:track:6masl3fd3MKQztDcXbsxzL	https://api.spotify.com/v1/tracks/6masl3fd3MKQztDcXbsxzL	https://api.spotify.com/v1/audio-analysis/6masl3fd3MKQztDcXbsxzL	261142	4	2017	36	0
Theo Katzman	Break up Together	0	0.87	0.414	5	-10.995	1	0.0452	0.564	3.47e-05	0.121	0.89	103.958	audio_features	5xRlNALFbZ7gaWGlySwfTM	spotify:track:5xRlNALFbZ7gaWGlySwfTM	https://api.spotify.com/v1/tracks/5xRlNALFbZ7gaWGlySwfTM	https://api.spotify.com/v1/audio-analysis/5xRlNALFbZ7gaWGlySwfTM	207622	4	2017	50	0
Theo Katzman	Crappy Love Song	0	0.746	0.349	10	-8.881	1	0.0615	0.755	2.23e-06	0.164	0.609	67.473	audio_features	2o4QJqDv6EnC6Fb9zDALdg	spotify:track:2o4QJqDv6EnC6Fb9zDALdg	https://api.spotify.com/v1/tracks/2o4QJqDv6EnC6Fb9zDALdg	https://api.spotify.com/v1/audio-analysis/2o4QJqDv6EnC6Fb9zDALdg	205220	4	2017	34	0
Theo Katzman	Good to Be Alone	0	0.77	0.341	10	-10.821	1	0.0447	0.76	0.000274	0.0712	0.637	108.851	audio_features	2P8kBO7P0SppnEX8gVN3up	spotify:track:2P8kBO7P0SppnEX8gVN3up	https://api.spotify.com/v1/tracks/2P8kBO7P0SppnEX8gVN3up	https://api.spotify.com/v1/audio-analysis/2P8kBO7P0SppnEX8gVN3up	221509	4	2017	43	0
Theo Katzman	Hard Work	0	0.686	0.86	2	-5.876	1	0.201	0.106	0.0	0.341	0.921	156.685	audio_features	3gaQbhacVKwcsatM0FlSa9	spotify:track:3gaQbhacVKwcsatM0FlSa9	https://api.spotify.com/v1/tracks/3gaQbhacVKwcsatM0FlSa9	https://api.spotify.com/v1/audio-analysis/3gaQbhacVKwcsatM0FlSa9	201503	4	2017	41	0
Theo Katzman	Lost and Found	0	0.791	0.471	7	-6.924	1	0.0487	0.00744	0.0	0.169	0.897	117.934	audio_features	3VC4npGX4BdC8TsZ4Enk7D	spotify:track:3VC4npGX4BdC8TsZ4Enk7D	https://api.spotify.com/v1/tracks/3VC4npGX4BdC8TsZ4Enk7D	https://api.spotify.com/v1/audio-analysis/3VC4npGX4BdC8TsZ4Enk7D	184373	4	2017	29	0
Theo Katzman	Love Is a Beautiful Thing	0	0.847	0.373	2	-12.174	1	0.0506	0.794	0.00241	0.275	0.446	114.011	audio_features	6NzE6TTlRMXonm5YEMVlVc	spotify:track:6NzE6TTlRMXonm5YEMVlVc	https://api.spotify.com/v1/tracks/6NzE6TTlRMXonm5YEMVlVc	https://api.spotify.com/v1/audio-analysis/6NzE6TTlRMXonm5YEMVlVc	210251	4	2017	40	0
Theo Katzman	My 1-Bedroom	0	0.552	0.323	6	-11.672	0	0.161	0.808	0.000284	0.102	0.424	176.514	audio_features	1wkU8NjA4JzwszL61vCmnu	spotify:track:1wkU8NjA4JzwszL61vCmnu	https://api.spotify.com/v1/tracks/1wkU8NjA4JzwszL61vCmnu	https://api.spotify.com/v1/audio-analysis/1wkU8NjA4JzwszL61vCmnu	269448	4	2017	36	0
Theo Katzman	My Heart Is Dead	0	0.839	0.491	1	-6.732	1	0.0515	0.047	4.2e-05	0.208	0.78	106.03	audio_features	0BHZE1DcK2EP4j7Q5SS9tA	spotify:track:0BHZE1DcK2EP4j7Q5SS9tA	https://api.spotify.com/v1/tracks/0BHZE1DcK2EP4j7Q5SS9tA	https://api.spotify.com/v1/audio-analysis/0BHZE1DcK2EP4j7Q5SS9tA	195624	4	2017	35	0
Theo Katzman	Plain Jane Heroin	0	0.362	0.295	9	-10.208	1	0.118	0.697	8.42e-05	0.0976	0.348	88.29	audio_features	6cThL8V1q4gIQH35xqmbZ4	spotify:track:6cThL8V1q4gIQH35xqmbZ4	https://api.spotify.com/v1/tracks/6cThL8V1q4gIQH35xqmbZ4	https://api.spotify.com/v1/audio-analysis/6cThL8V1q4gIQH35xqmbZ4	275578	3	2017	39	0
They Might Be Giants	Doctor Worm	0	0.537	0.633	6	-5.903	1	0.0306	0.0826	0.0	0.0755	0.713	161.729	audio_features	6OmApaLQPqHZL3iI78FOUR	spotify:track:6OmApaLQPqHZL3iI78FOUR	https://api.spotify.com/v1/tracks/6OmApaLQPqHZL3iI78FOUR	https://api.spotify.com/v1/audio-analysis/6OmApaLQPqHZL3iI78FOUR	181533	4	1998	46	0
Thirdstory	Searching For A Feeling	0	0.363	0.444	2	-9.852	1	0.134	0.0372	1.82e-06	0.106	0.128	165.715	audio_features	0kGkJMm2aYS3TJdQKuacsA	spotify:track:0kGkJMm2aYS3TJdQKuacsA	https://api.spotify.com/v1/tracks/0kGkJMm2aYS3TJdQKuacsA	https://api.spotify.com/v1/audio-analysis/0kGkJMm2aYS3TJdQKuacsA	229013	3	2018	51	1
Thomas & Friends	Thomas Theme	0	0.906	0.596	8	-10.254	1	0.0463	0.0988	5.9e-05	0.0561	0.811	98.98	audio_features	2mQVahe9gsumDmr67neUzb	spotify:track:2mQVahe9gsumDmr67neUzb	https://api.spotify.com/v1/tracks/2mQVahe9gsumDmr67neUzb	https://api.spotify.com/v1/audio-analysis/2mQVahe9gsumDmr67neUzb	30946	4	2001	54	0
Thomas Rhett	Die A Happy Man	0	0.595	0.389	2	-9.245	1	0.0349	0.418	1.39e-06	0.116	0.4	166.052	audio_features	5kNe7PE09d6Kvw5pAsx23n	spotify:track:5kNe7PE09d6Kvw5pAsx23n	https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n	https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n	227427	4	2015	75	0
Thundercat	Fair Chance	0	0.693	0.504	9	-11.621	1	0.0402	0.628	0.4	0.111	0.254	105.021	audio_features	7dZ83x0X0QnZfm1mvJ83bn	spotify:track:7dZ83x0X0QnZfm1mvJ83bn	https://api.spotify.com/v1/tracks/7dZ83x0X0QnZfm1mvJ83bn	https://api.spotify.com/v1/audio-analysis/7dZ83x0X0QnZfm1mvJ83bn	237700	4	2020	60	0
Tim McGraw	Down On The Farm	0	0.721	0.735	5	-11.849	0	0.0284	0.115	0.0	0.0499	0.961	127.575	audio_features	65N3RYCN1DgfY0Zcv5k9kr	spotify:track:65N3RYCN1DgfY0Zcv5k9kr	https://api.spotify.com/v1/tracks/65N3RYCN1DgfY0Zcv5k9kr	https://api.spotify.com/v1/audio-analysis/65N3RYCN1DgfY0Zcv5k9kr	178867	4	1994	60	0
Tim McGraw	Everywhere	0	0.622	0.617	7	-8.825	1	0.0241	0.432	0.0	0.133	0.456	103.382	audio_features	7FtR6v3aRSQc0FrkBdmDea	spotify:track:7FtR6v3aRSQc0FrkBdmDea	https://api.spotify.com/v1/tracks/7FtR6v3aRSQc0FrkBdmDea	https://api.spotify.com/v1/audio-analysis/7FtR6v3aRSQc0FrkBdmDea	290627	4	1997	50	0
Tim McGraw	Highway Don't Care	0	0.47	0.79	2	-5.352	1	0.039	0.0216	0.0	0.0863	0.495	158.061	audio_features	4wFUdSCer8bdQsrp1M90sa	spotify:track:4wFUdSCer8bdQsrp1M90sa	https://api.spotify.com/v1/tracks/4wFUdSCer8bdQsrp1M90sa	https://api.spotify.com/v1/audio-analysis/4wFUdSCer8bdQsrp1M90sa	276880	4	2013	65	0
Tim McGraw	I Need You	0	0.541	0.596	4	-7.09	1	0.03	0.333	0.000164	0.133	0.204	79.697	audio_features	18wDkct4lkK046D6gcCASs	spotify:track:18wDkct4lkK046D6gcCASs	https://api.spotify.com/v1/tracks/18wDkct4lkK046D6gcCASs	https://api.spotify.com/v1/audio-analysis/18wDkct4lkK046D6gcCASs	248800	4	2007	51	0
Tim McGraw	Indian Outlaw	0	0.664	0.739	9	-7.229	1	0.0415	0.0364	4.99e-05	0.282	0.759	110.101	audio_features	1fYypIR0kaFzaSRbzvtjl9	spotify:track:1fYypIR0kaFzaSRbzvtjl9	https://api.spotify.com/v1/tracks/1fYypIR0kaFzaSRbzvtjl9	https://api.spotify.com/v1/audio-analysis/1fYypIR0kaFzaSRbzvtjl9	182120	4	1994	63	0
Tim McGraw	My Best Friend	0	0.444	0.484	9	-8.311	1	0.0289	0.12	0.0	0.135	0.263	147.715	audio_features	5BeY2wY4rGFD1Q3aXO83Bv	spotify:track:5BeY2wY4rGFD1Q3aXO83Bv	https://api.spotify.com/v1/tracks/5BeY2wY4rGFD1Q3aXO83Bv	https://api.spotify.com/v1/audio-analysis/5BeY2wY4rGFD1Q3aXO83Bv	279867	4	1999	57	0
Tim McGraw	My Little Girl	0	0.457	0.636	0	-3.41	1	0.0262	0.351	7.01e-06	0.111	0.238	144.686	audio_features	3dNhdwu8RcaVdrDZ1cAtzx	spotify:track:3dNhdwu8RcaVdrDZ1cAtzx	https://api.spotify.com/v1/tracks/3dNhdwu8RcaVdrDZ1cAtzx	https://api.spotify.com/v1/audio-analysis/3dNhdwu8RcaVdrDZ1cAtzx	218560	4	2016	56	0
Tim McGraw	Real Good Man	0	0.56	0.827	2	-5.393	1	0.0266	0.00986	1.13e-05	0.328	0.639	89.93	audio_features	4ns2xaym21aBOOUN1vaBPJ	spotify:track:4ns2xaym21aBOOUN1vaBPJ	https://api.spotify.com/v1/tracks/4ns2xaym21aBOOUN1vaBPJ	https://api.spotify.com/v1/audio-analysis/4ns2xaym21aBOOUN1vaBPJ	254600	4	2015	54	0
Tim McGraw	Shotgun Rider	0	0.468	0.904	7	-4.574	1	0.0494	0.126	3.89e-06	0.165	0.7	167.998	audio_features	3RdaXwe5SelRDdjm2GmiJq	spotify:track:3RdaXwe5SelRDdjm2GmiJq	https://api.spotify.com/v1/tracks/3RdaXwe5SelRDdjm2GmiJq	https://api.spotify.com/v1/audio-analysis/3RdaXwe5SelRDdjm2GmiJq	235387	4	2019	47	0
Tim McGraw	Thought About You	0	0.563	0.745	2	-4.753	1	0.0288	0.24	4.96e-05	0.11	0.28	121.015	audio_features	1s3ADRSddQ3Ca1GR0rsI8W	spotify:track:1s3ADRSddQ3Ca1GR0rsI8W	https://api.spotify.com/v1/tracks/1s3ADRSddQ3Ca1GR0rsI8W	https://api.spotify.com/v1/audio-analysis/1s3ADRSddQ3Ca1GR0rsI8W	225694	4	2019	55	0
Tim McGraw	Truck Yeah	0	0.608	0.931	7	-3.278	1	0.0336	0.114	0.0	0.067	0.768	97.973	audio_features	3crxySebCike4UZq4SvzxT	spotify:track:3crxySebCike4UZq4SvzxT	https://api.spotify.com/v1/tracks/3crxySebCike4UZq4SvzxT	https://api.spotify.com/v1/audio-analysis/3crxySebCike4UZq4SvzxT	208400	4	2012	50	0
Tim McGraw	Where The Green Grass Grows	0	0.479	0.698	7	-7.914	1	0.0277	0.198	0.0	0.126	0.673	159.699	audio_features	0nDjzA4kns1QOWPXuOn6Xw	spotify:track:0nDjzA4kns1QOWPXuOn6Xw	https://api.spotify.com/v1/tracks/0nDjzA4kns1QOWPXuOn6Xw	https://api.spotify.com/v1/audio-analysis/0nDjzA4kns1QOWPXuOn6Xw	201600	4	1997	66	0
Tito Rojas Y Su Orquesta	Ella Se Hizo Deseo	0	0.692	0.563	4	-11.399	0	0.0384	0.28	0.000153	0.0896	0.895	170.717	audio_features	60T9E5dxb4076R7fv3Njjo	spotify:track:60T9E5dxb4076R7fv3Njjo	https://api.spotify.com/v1/tracks/60T9E5dxb4076R7fv3Njjo	https://api.spotify.com/v1/audio-analysis/60T9E5dxb4076R7fv3Njjo	302827	4	1990	51	0
Todd Galberth	Do Not Pass Me By	0	0.241	0.643	0	-7.813	1	0.0605	0.116	9.88e-05	0.444	0.25	89.824	audio_features	45Jc4zU4DdRdr3cEFk4MSh	spotify:track:45Jc4zU4DdRdr3cEFk4MSh	https://api.spotify.com/v1/tracks/45Jc4zU4DdRdr3cEFk4MSh	https://api.spotify.com/v1/audio-analysis/45Jc4zU4DdRdr3cEFk4MSh	310550	4	2017	38	0
Todd Galberth	For My Good	0	0.573	0.785	7	-5.913	1	0.251	0.0229	0.0	0.122	0.285	89.879	audio_features	73VXwdy3BIEm5CvutVElw4	spotify:track:73VXwdy3BIEm5CvutVElw4	https://api.spotify.com/v1/tracks/73VXwdy3BIEm5CvutVElw4	https://api.spotify.com/v1/audio-analysis/73VXwdy3BIEm5CvutVElw4	290667	4	2019	44	0
Todd Galberth	Let Praises Rise (feat. Anaysha Figueroa-Cooper)	0	0.251	0.726	7	-5.514	1	0.0837	0.071	0.0	0.295	0.137	159.33	audio_features	375xk9lltamQT49CxU8HhK	spotify:track:375xk9lltamQT49CxU8HhK	https://api.spotify.com/v1/tracks/375xk9lltamQT49CxU8HhK	https://api.spotify.com/v1/audio-analysis/375xk9lltamQT49CxU8HhK	555005	4	2017	46	0
